ID,TARGET,proba_bom_pagador_label_0,proba_mau_pagador_label_1
41671,0,0.6585922,0.3414078
71350,0,0.54525685,0.45474312
313843,1,0.43263078,0.5673692
154214,0,0.63139117,0.36860886
96896,1,0.45357877,0.54642123
17,0,0.76996386,0.23003611
243226,0,0.62134004,0.37865996
184709,0,0.57521844,0.42478153
271511,0,0.5559213,0.44407868
152320,0,0.56010157,0.43989843
268898,0,0.5225601,0.47743988
8463,0,0.788074,0.21192601
67591,0,0.57705617,0.4229438
18162,0,0.7462219,0.2537781
208171,0,0.58234984,0.41765016
249965,0,0.8072717,0.1927283
286021,1,0.3424279,0.6575721
182144,0,0.52140784,0.47859213
109099,0,0.851532,0.14846799
315329,0,0.60036445,0.39963558
8592,1,0.30825287,0.6917471
207666,0,0.6016489,0.39835104
314966,1,0.48089564,0.51910436
293940,0,0.7296359,0.2703641
3917,0,0.6591832,0.3408168
87925,1,0.387393,0.612607
10999,1,0.34569222,0.6543078
15198,0,0.5914252,0.40857485
318103,0,0.5385933,0.46140668
306984,0,0.7764653,0.2235347
305446,0,0.83948314,0.16051686
166540,0,0.54847145,0.45152858
206617,0,0.6574402,0.34255984
25854,0,0.6560408,0.3439592
263989,0,0.5856209,0.41437912
19109,0,0.66595685,0.33404312
28574,0,0.5748144,0.42518562
173770,0,0.70665765,0.29334235
170344,0,0.8024061,0.19759396
3293,1,0.44069666,0.55930334
91350,0,0.76488197,0.23511803
327600,0,0.6786326,0.3213674
66554,0,0.65672725,0.34327275
266350,0,0.8255013,0.1744987
286489,0,0.6205784,0.3794216
58266,0,0.7451432,0.25485682
145142,1,0.34366995,0.65633005
176325,0,0.66955495,0.33044508
81383,1,0.46020216,0.53979784
192265,0,0.676158,0.323842
4647,0,0.74787766,0.25212234
293104,0,0.7664525,0.23354751
137699,0,0.71163553,0.28836447
67687,0,0.7416192,0.2583808
56109,0,0.8045409,0.19545913
135974,1,0.48497063,0.5150294
48243,1,0.42477328,0.5752267
172835,1,0.4097619,0.5902381
33522,0,0.66696477,0.33303526
266399,0,0.58047473,0.4195253
201887,0,0.7026908,0.29730922
220713,0,0.68587923,0.31412077
318350,0,0.6615454,0.33845463
4894,0,0.5517816,0.4482184
1031,1,0.3942563,0.6057437
171794,1,0.42894793,0.5710521
199476,1,0.3745833,0.6254167
20471,1,0.42182386,0.57817614
270137,0,0.750136,0.249864
198776,0,0.74033993,0.25966007
304081,1,0.35521728,0.6447827
284161,0,0.6351297,0.36487028
243714,1,0.24875349,0.7512465
190621,0,0.6528598,0.34714016
112936,1,0.44152665,0.55847335
280262,1,0.33935308,0.6606469
192100,0,0.7704052,0.22959486
205162,1,0.22616935,0.77383065
20520,1,0.40677816,0.59322184
208657,0,0.86451674,0.13548326
53476,0,0.58205867,0.4179413
319557,1,0.4459715,0.5540285
79931,1,0.38548964,0.61451036
308603,0,0.8731955,0.12680447
68607,0,0.52665985,0.47334015
156126,0,0.6837529,0.31624714
298268,0,0.5250331,0.47496685
125921,1,0.41091126,0.58908874
74653,0,0.71391875,0.28608125
255874,0,0.78772795,0.21227203
267765,1,0.49683368,0.5031663
301540,0,0.5054694,0.49453062
205285,0,0.56019425,0.43980572
34670,0,0.63806665,0.36193332
5556,0,0.5517403,0.44825968
105888,0,0.5710962,0.42890385
52773,1,0.47359306,0.52640694
115364,0,0.5004389,0.4995611
327224,0,0.6835604,0.3164396
106646,0,0.57914585,0.42085415
130302,0,0.5526614,0.4473386
39989,0,0.6297654,0.37023458
96509,0,0.70871675,0.29128328
144071,1,0.3445589,0.6554411
121511,1,0.437589,0.562411
175321,0,0.51701987,0.48298016
295901,0,0.57989585,0.42010418
306468,0,0.66493773,0.33506224
92715,0,0.7521759,0.24782404
123854,0,0.6300615,0.36993846
214224,0,0.5980179,0.40198213
112539,0,0.7169624,0.2830376
80132,1,0.47812694,0.52187306
119704,0,0.7698793,0.23012072
256318,0,0.5857828,0.41421717
244029,1,0.463369,0.536631
181876,1,0.35755318,0.6424468
325292,0,0.5337935,0.4662065
166322,0,0.60547495,0.39452505
229244,1,0.40360743,0.5963926
325901,1,0.3852675,0.6147325
37540,0,0.7844265,0.21557349
67942,0,0.82258576,0.17741425
227107,0,0.66984916,0.3301508
285114,0,0.57310367,0.4268963
116167,0,0.5726017,0.4273983
195265,0,0.7689683,0.23103173
305396,0,0.7497697,0.25023028
16014,0,0.705877,0.294123
274604,0,0.6371387,0.3628613
103005,1,0.4426965,0.5573035
69655,1,0.38241625,0.61758375
110322,0,0.71968716,0.28031284
124488,0,0.7827383,0.21726166
228812,0,0.5280491,0.4719509
298751,0,0.86727417,0.13272583
195381,1,0.3739881,0.6260119
14122,0,0.879357,0.12064303
111920,1,0.34518844,0.65481156
73522,1,0.33388865,0.66611135
60794,0,0.7127626,0.28723738
313399,0,0.824222,0.17577797
20481,0,0.63585776,0.36414224
110050,0,0.8232842,0.17671579
181226,0,0.56386995,0.43613008
61363,0,0.7211094,0.2788906
85245,0,0.578619,0.42138103
224190,0,0.73825926,0.26174074
242800,0,0.5389755,0.4610245
152431,1,0.47383046,0.52616954
130722,1,0.48123044,0.51876956
167535,0,0.6757012,0.3242988
142995,1,0.36118883,0.6388112
172884,1,0.34108508,0.6589149
83312,0,0.7566793,0.2433207
294298,0,0.6776234,0.32237664
66527,0,0.6985856,0.30141434
83713,0,0.6902182,0.30978176
268470,0,0.8269303,0.17306975
264642,0,0.7782392,0.22176081
208450,1,0.46718305,0.53281695
49256,0,0.5830436,0.41695642
247047,0,0.711767,0.28823298
215721,1,0.2651791,0.7348209
240411,0,0.66915345,0.33084655
89340,0,0.59090996,0.40909007
215636,0,0.8167126,0.18328741
122392,1,0.45993704,0.54006296
295326,1,0.33742732,0.6625727
292865,0,0.58798957,0.41201046
48597,1,0.40587282,0.5941272
9728,1,0.47460014,0.52539986
184045,0,0.5551616,0.44483837
130841,0,0.5883318,0.41166815
156240,0,0.58979523,0.41020477
205178,0,0.6941899,0.30581012
212475,0,0.8402153,0.15978469
328575,1,0.3196969,0.6803031
272369,0,0.72163796,0.278362
43824,1,0.36223269,0.6377673
187133,0,0.7507492,0.24925081
132975,1,0.4128576,0.5871424
181702,1,0.4195975,0.5804025
134815,0,0.7626362,0.23736379
316704,1,0.41428572,0.5857143
46345,0,0.6018845,0.39811555
137157,0,0.73709273,0.2629073
83642,0,0.7813965,0.21860349
317940,1,0.38850963,0.61149037
120930,0,0.75883645,0.24116355
13536,1,0.47941142,0.5205886
112188,0,0.80228823,0.19771178
322323,0,0.8325905,0.1674095
53448,1,0.3506441,0.6493559
276143,0,0.8185854,0.18141463
59222,0,0.7600924,0.23990759
33060,0,0.8025875,0.1974125
132147,0,0.70660686,0.29339316
319848,0,0.5701907,0.42980927
316953,1,0.44608968,0.5539103
30699,1,0.36953777,0.6304622
156935,0,0.67486143,0.3251386
257459,1,0.46687347,0.53312653
154887,0,0.5189951,0.4810049
242984,1,0.46799546,0.53200454
261605,0,0.8426207,0.15737931
300449,0,0.80402994,0.19597007
42823,1,0.4044814,0.5955186
252906,0,0.61652684,0.38347313
88264,0,0.6891403,0.3108597
265426,0,0.7273027,0.27269736
301664,1,0.4253375,0.5746625
10156,0,0.57031226,0.42968777
140706,1,0.36123782,0.6387622
268935,1,0.3455031,0.6544969
269519,0,0.54697734,0.45302266
267805,0,0.79995465,0.20004533
215304,0,0.63460445,0.36539555
218583,1,0.3255188,0.6744812
294631,0,0.5660373,0.43396273
45145,1,0.49783313,0.50216687
301054,0,0.7226256,0.27737442
51962,1,0.35598046,0.64401954
206976,0,0.65620035,0.34379965
24760,0,0.747398,0.25260198
271872,0,0.52403134,0.47596866
329407,0,0.6593138,0.34068623
227742,0,0.6518564,0.3481436
282558,0,0.680742,0.31925797
322868,0,0.89596987,0.10403011
232382,0,0.83947086,0.1605291
104388,1,0.36972076,0.63027924
168457,0,0.57472706,0.42527297
200211,0,0.8857151,0.114284866
294578,0,0.71721077,0.2827892
2734,1,0.4764793,0.5235207
219741,0,0.7602942,0.2397058
47339,1,0.29969943,0.7003006
283679,1,0.40861452,0.5913855
217613,1,0.3232221,0.6767779
234812,1,0.4543169,0.5456831
88187,0,0.5042426,0.4957574
204506,1,0.3567931,0.6432069
135710,1,0.43182582,0.5681742
43866,1,0.4165147,0.5834853
209283,0,0.7331891,0.2668109
179660,0,0.525452,0.47454795
52887,0,0.5450468,0.4549532
152152,1,0.4971,0.5029
318646,0,0.7528822,0.24711782
224189,0,0.5080097,0.4919903
136821,0,0.6983725,0.30162755
66865,0,0.55327857,0.4467214
312951,0,0.5607841,0.4392159
111344,0,0.69622403,0.30377597
246237,0,0.6896961,0.31030396
55600,0,0.5829251,0.41707492
255843,0,0.6029282,0.39707178
303955,0,0.71710813,0.28289184
241824,0,0.8898354,0.11016459
71494,0,0.6560236,0.3439764
289129,1,0.49217647,0.5078235
151477,1,0.4102261,0.5897739
197356,1,0.4110883,0.5889117
39330,0,0.8993791,0.1006209
18322,0,0.5215365,0.47846347
104150,0,0.62972194,0.37027806
321644,0,0.5969845,0.4030155
129115,0,0.5619111,0.43808886
323192,0,0.65694845,0.34305155
293010,0,0.6583212,0.3416788
246745,0,0.62504756,0.3749524
100908,1,0.4587813,0.5412187
149050,1,0.30428517,0.69571483
23820,1,0.2975685,0.7024315
198197,0,0.7978355,0.20216447
73467,1,0.44671112,0.5532889
284716,0,0.6172513,0.3827487
42909,0,0.7364277,0.26357228
142012,0,0.57864493,0.42135507
226048,1,0.34286666,0.65713334
321633,1,0.36011416,0.63988584
252442,1,0.27060938,0.7293906
324884,0,0.79053473,0.20946527
111637,0,0.52538943,0.47461057
104200,1,0.3529815,0.6470185
120839,0,0.51666784,0.48333213
4690,1,0.30186683,0.6981332
31639,1,0.3564065,0.6435935
258108,1,0.3834691,0.6165309
112154,1,0.41119492,0.5888051
295247,0,0.66832507,0.3316749
133328,0,0.71076024,0.2892398
283046,1,0.45270866,0.54729134
95982,0,0.6213038,0.3786962
15657,0,0.78955585,0.21044415
86396,0,0.79696494,0.20303506
76877,0,0.59407103,0.40592897
195896,0,0.6043245,0.39567548
190005,1,0.39694232,0.6030577
191063,0,0.50128603,0.49871394
152999,0,0.8167743,0.1832257
117480,0,0.73663116,0.26336887
217412,0,0.85079205,0.14920796
255718,0,0.7368932,0.2631068
134665,0,0.6124054,0.38759455
135817,1,0.42242557,0.57757443
263213,0,0.618644,0.38135597
97359,1,0.33258444,0.66741556
114895,0,0.5712805,0.42871955
50286,1,0.36577392,0.6342261
217557,0,0.5692769,0.4307231
174525,0,0.78105384,0.21894614
238503,0,0.6796748,0.3203252
295519,0,0.5003871,0.49961293
289815,0,0.8828626,0.117137395
329774,0,0.82043266,0.17956735
197782,1,0.4338916,0.5661084
135975,0,0.6504034,0.3495966
279251,0,0.86493295,0.13506703
200850,0,0.8116755,0.18832451
100440,0,0.587494,0.41250595
169875,0,0.60301703,0.39698297
18918,1,0.4165805,0.5834195
122704,0,0.7541806,0.24581937
69163,0,0.6849005,0.31509948
174880,0,0.534792,0.465208
272645,0,0.59295374,0.40704626
227713,1,0.4825331,0.5174669
47462,0,0.57784975,0.42215028
59677,1,0.3363207,0.6636793
205744,0,0.67845356,0.32154647
159891,0,0.75615597,0.243844
6333,1,0.36145967,0.6385403
104840,1,0.44058806,0.55941194
78305,1,0.34488428,0.6551157
38059,0,0.6907415,0.30925852
15624,0,0.7822803,0.21771966
71873,0,0.5380535,0.4619465
126852,0,0.7455919,0.2544081
188389,0,0.71008664,0.28991336
214208,0,0.5168035,0.4831965
228550,0,0.54005885,0.45994118
190787,0,0.6644583,0.33554175
78486,0,0.5066837,0.4933163
70657,1,0.48377043,0.51622957
264915,0,0.7429929,0.2570071
266881,1,0.2638811,0.7361189
264313,0,0.77217346,0.22782655
55264,0,0.57113254,0.42886746
190138,1,0.3667133,0.6332867
297928,1,0.4137993,0.5862007
238554,0,0.7907574,0.20924258
95391,0,0.6034095,0.39659047
200869,1,0.3852628,0.6147372
153546,1,0.3078525,0.6921475
244973,1,0.392188,0.607812
103960,0,0.59860307,0.40139693
251541,0,0.77986735,0.22013265
215453,0,0.6477803,0.35221973
287947,0,0.7084503,0.29154965
300544,1,0.34865487,0.65134513
161997,1,0.43294382,0.5670562
8764,1,0.39320618,0.6067938
195680,1,0.4650523,0.5349477
205191,0,0.73769736,0.2623026
46103,1,0.31751615,0.68248385
256295,1,0.45215142,0.5478486
60174,0,0.649844,0.350156
203996,1,0.4104442,0.5895558
108612,0,0.73551124,0.26448876
139258,0,0.52702093,0.4729791
40336,1,0.44351745,0.55648255
96129,1,0.4399655,0.5600345
145415,0,0.55054116,0.44945884
69014,0,0.6524489,0.34755108
109541,0,0.53169215,0.46830788
288411,0,0.9056506,0.09434936
207605,0,0.67070293,0.3292971
296793,0,0.82483834,0.17516167
31469,0,0.825594,0.17440599
313439,0,0.7489611,0.25103894
230756,1,0.44695938,0.5530406
217946,0,0.63604236,0.3639576
31038,0,0.51666397,0.48333603
307541,0,0.85152626,0.14847375
6465,0,0.62415504,0.37584493
300210,0,0.6351274,0.36487257
265895,0,0.6048089,0.39519107
38662,1,0.4443965,0.5556035
198999,1,0.37808794,0.62191206
130847,0,0.6962576,0.3037424
179175,1,0.37517536,0.62482464
264245,0,0.83167154,0.16832846
235637,1,0.3185743,0.6814257
94478,0,0.57923543,0.4207646
170319,1,0.46484327,0.5351567
6757,0,0.63531196,0.364688
207836,0,0.5442665,0.45573348
9689,0,0.6576723,0.3423277
176060,1,0.40850562,0.5914944
249406,0,0.6140235,0.3859765
292359,1,0.3424614,0.6575386
239163,0,0.7981992,0.2018008
43467,1,0.22651887,0.77348113
46435,0,0.53594685,0.46405315
73538,0,0.6610869,0.3389131
235451,1,0.40587038,0.5941296
15678,0,0.6334322,0.3665678
314944,1,0.4736812,0.5263188
38432,1,0.478476,0.521524
242439,1,0.48142844,0.51857156
251681,1,0.43066704,0.56933296
1666,1,0.4815622,0.5184378
314220,0,0.6028484,0.39715156
236544,1,0.3817324,0.6182676
32472,1,0.30379522,0.6962048
185495,0,0.59926856,0.40073144
31869,1,0.38964444,0.61035556
212463,0,0.6551795,0.3448205
311648,0,0.606231,0.393769
183572,0,0.653038,0.346962
117347,0,0.8534895,0.14651045
303719,1,0.36264586,0.63735414
13009,0,0.5309377,0.46906236
37434,0,0.6404828,0.3595172
322629,0,0.87491584,0.12508418
239614,0,0.5255027,0.47449735
226769,1,0.4164135,0.5835865
185769,0,0.73912823,0.26087177
60606,1,0.30142736,0.69857264
129148,1,0.39955163,0.60044837
72260,0,0.5687287,0.43127128
288485,1,0.40549773,0.5945023
23220,0,0.628167,0.37183303
133354,0,0.7447465,0.2552535
166527,0,0.8451799,0.15482011
269376,1,0.44342333,0.55657667
3736,0,0.65337455,0.34662542
32346,0,0.5652826,0.43471742
291192,0,0.6973532,0.30264682
167377,0,0.77723986,0.22276013
153958,1,0.44647115,0.55352885
167538,0,0.6601025,0.33989748
114920,1,0.3526588,0.6473412
218278,0,0.6804184,0.31958163
193394,0,0.59849834,0.40150166
196422,0,0.61022186,0.38977817
322692,0,0.70757324,0.29242676
300363,0,0.5210149,0.4789851
154236,0,0.52839184,0.4716082
77086,0,0.7665589,0.23344108
279347,1,0.30898607,0.69101393
151620,1,0.4853565,0.5146435
147585,0,0.5080694,0.49193063
178562,0,0.7190504,0.28094956
165272,1,0.3645323,0.6354677
190580,0,0.5555403,0.4444597
85656,0,0.5311338,0.46886626
99500,0,0.7680911,0.23190893
168701,1,0.4323089,0.5676911
176393,0,0.7051437,0.29485628
105288,0,0.6875797,0.3124203
260184,0,0.7519004,0.24809964
315373,0,0.71745586,0.28254414
28208,0,0.7374866,0.2625134
109834,0,0.5490158,0.45098418
110194,1,0.2867306,0.7132694
315725,1,0.42606413,0.57393587
261912,1,0.4500001,0.5499999
193918,0,0.8110349,0.18896508
18947,0,0.63142455,0.36857545
9231,0,0.6788323,0.32116774
293304,0,0.51041114,0.4895889
165077,0,0.6804007,0.31959927
214585,0,0.50629485,0.49370518
242459,0,0.64885354,0.35114646
238855,0,0.7288171,0.27118286
63324,1,0.27605414,0.72394586
100427,0,0.6138556,0.38614437
69204,1,0.4583329,0.5416671
188163,0,0.8259761,0.17402393
161041,0,0.62295914,0.37704086
42193,0,0.7701121,0.2298879
219661,0,0.5260742,0.4739258
42064,1,0.31497955,0.68502045
222208,0,0.6310428,0.36895722
17216,1,0.48089546,0.51910454
269060,0,0.65408236,0.34591764
303122,0,0.56566685,0.43433315
209079,0,0.58189034,0.4181097
196021,0,0.8369146,0.16308542
37180,0,0.5428339,0.45716608
107821,0,0.5138438,0.48615623
147567,0,0.7898921,0.21010794
70607,1,0.30329162,0.6967084
227819,1,0.37498015,0.62501985
224652,0,0.78164697,0.21835303
115253,0,0.82726973,0.17273027
199163,1,0.44631952,0.5536805
74042,0,0.6372733,0.36272666
319968,0,0.5201434,0.47985664
159458,0,0.77876645,0.22123355
295275,0,0.6923343,0.3076657
129897,0,0.7373135,0.26268646
293471,1,0.43715984,0.56284016
182723,0,0.57768005,0.42231995
76135,1,0.35371965,0.64628035
111770,0,0.63771236,0.36228764
315520,0,0.81535745,0.18464255
221086,0,0.5845701,0.4154299
300990,0,0.74883056,0.2511694
32761,0,0.5562037,0.44379625
123965,1,0.47380322,0.5261968
64543,0,0.7553339,0.24466613
305324,1,0.38216478,0.6178352
104802,0,0.70719266,0.29280734
77632,1,0.47261226,0.52738774
70051,0,0.56165385,0.43834618
117758,0,0.64053005,0.35946995
96940,0,0.583898,0.416102
64102,1,0.38401222,0.6159878
80994,0,0.86961156,0.13038845
308864,1,0.34508818,0.6549118
296126,0,0.5604471,0.43955287
164375,0,0.6716541,0.3283459
272606,0,0.5137105,0.48628947
126539,0,0.6990081,0.3009919
109796,1,0.45305103,0.54694897
9592,0,0.89389706,0.10610297
68623,1,0.36521697,0.634783
324201,0,0.6482278,0.35177222
120928,0,0.61367214,0.38632783
16699,0,0.7099392,0.29006082
45221,1,0.29928267,0.70071733
19705,0,0.8126634,0.18733664
290048,0,0.7016704,0.29832962
260228,0,0.90313554,0.09686444
232294,0,0.5924916,0.40750834
201404,1,0.35972,0.64028
322092,1,0.40754324,0.59245676
202079,1,0.42027986,0.57972014
10023,0,0.54229116,0.45770887
199484,1,0.37604392,0.6239561
145560,0,0.66240054,0.33759946
266725,0,0.82203555,0.17796443
238207,0,0.52049947,0.4795005
166172,0,0.61267185,0.38732815
103982,0,0.8456931,0.1543069
64210,1,0.3725264,0.6274736
84145,0,0.7339916,0.26600835
37720,1,0.41250128,0.5874987
64100,0,0.51962304,0.48037693
10274,1,0.36176163,0.6382384
272082,0,0.7867861,0.21321395
128619,0,0.6065002,0.3934998
233115,0,0.50674796,0.49325204
277798,1,0.4730072,0.5269928
303171,0,0.6591828,0.3408172
115543,0,0.7958052,0.20419481
81444,0,0.5835669,0.4164331
19428,0,0.72785497,0.272145
247549,1,0.41287255,0.58712745
86362,0,0.55913115,0.44086882
299878,1,0.326913,0.673087
156962,1,0.3577817,0.6422183
73138,1,0.43302846,0.56697154
252719,0,0.6899582,0.31004176
150590,0,0.8964141,0.10358591
205859,0,0.6604898,0.33951017
112094,1,0.26817352,0.7318265
148175,0,0.6800622,0.31993783
52870,0,0.7644113,0.23558873
114902,0,0.82967895,0.17032103
199603,0,0.59718406,0.40281597
20720,1,0.29145378,0.7085462
61802,0,0.6080725,0.39192745
230356,0,0.54342103,0.45657894
66484,0,0.6569749,0.34302506
314631,0,0.50555974,0.49444026
247411,1,0.4643631,0.5356369
37718,0,0.53297627,0.4670237
238154,0,0.5237522,0.47624776
166784,0,0.70936966,0.2906303
63971,1,0.33407956,0.66592044
34686,1,0.40828896,0.59171104
55107,0,0.567124,0.43287596
170913,0,0.6007271,0.39927295
264856,0,0.5102105,0.4897895
217598,1,0.48844844,0.51155156
113293,0,0.8002013,0.19979873
258399,0,0.80220544,0.19779457
181390,0,0.6534585,0.34654155
222892,0,0.54417557,0.45582443
100776,0,0.6276765,0.3723235
133773,1,0.3917396,0.6082604
107756,1,0.49714094,0.50285906
54640,1,0.42284882,0.5771512
268201,1,0.41808796,0.58191204
2415,0,0.6423748,0.3576252
148004,1,0.3757583,0.6242417
77855,1,0.4081015,0.5918985
313517,0,0.8346707,0.16532926
289206,0,0.77049327,0.22950673
154297,1,0.3016526,0.6983474
216225,0,0.91877866,0.08122131
246347,0,0.5621908,0.4378092
142306,0,0.78449094,0.21550907
185673,0,0.82591724,0.17408279
298012,0,0.6903751,0.30962488
188120,1,0.3666348,0.6333652
100010,0,0.5597893,0.44021073
269542,1,0.35565645,0.64434355
308970,0,0.5233873,0.4766127
259987,0,0.69284856,0.30715144
314079,0,0.74793065,0.25206932
12961,0,0.60526943,0.3947306
123454,1,0.34617913,0.6538209
80616,0,0.641521,0.358479
233003,1,0.44651723,0.5534828
323005,0,0.59951067,0.40048933
20000,0,0.6341443,0.36585572
20918,0,0.69076526,0.30923474
259050,0,0.59899974,0.40100026
12991,1,0.44582468,0.5541753
116650,0,0.81666315,0.18333688
135700,0,0.72284627,0.27715376
329482,0,0.75023276,0.24976723
224913,1,0.4817465,0.5182535
322256,0,0.56883866,0.43116134
6726,0,0.7995565,0.20044349
239461,1,0.26552618,0.7344738
234088,0,0.6796644,0.32033563
234113,0,0.77909327,0.22090673
122109,1,0.37461442,0.6253856
171103,1,0.26658684,0.73341316
270407,1,0.36280364,0.63719636
33477,1,0.48682207,0.51317793
129945,0,0.5523184,0.4476816
186202,1,0.4149623,0.5850377
262862,0,0.618525,0.381475
181450,0,0.58859086,0.41140917
139521,0,0.7204679,0.27953205
183107,0,0.74572885,0.25427115
123227,1,0.4350533,0.5649467
113283,0,0.5740464,0.42595363
68646,0,0.57243305,0.42756695
71518,0,0.60114264,0.39885733
241419,1,0.40141052,0.5985895
185373,0,0.7787549,0.2212451
55745,0,0.59064704,0.40935296
27358,1,0.38851446,0.61148554
275367,0,0.8208145,0.17918551
226194,1,0.37566215,0.62433785
146056,0,0.68624204,0.31375796
56953,0,0.7726036,0.22739641
317949,1,0.3459062,0.6540938
78001,0,0.56609994,0.43390006
115706,1,0.30099583,0.6990042
159046,0,0.7206459,0.2793541
192954,0,0.55862683,0.44137317
228491,0,0.5837337,0.41626635
201095,1,0.4667924,0.5332076
154652,0,0.7691427,0.2308573
17232,0,0.7654282,0.23457184
72481,0,0.54943204,0.450568
65694,0,0.6165163,0.3834837
107198,0,0.5554022,0.44459778
17912,0,0.59752834,0.40247166
92470,1,0.4820698,0.5179302
21252,0,0.5675043,0.43249574
152921,1,0.39536285,0.60463715
155394,0,0.81528735,0.18471265
91429,0,0.5636313,0.4363687
156920,1,0.4742592,0.5257408
324969,0,0.66266865,0.33733135
303520,0,0.8667135,0.13328649
121900,0,0.6412636,0.35873637
12129,1,0.38253087,0.61746913
91658,0,0.6261264,0.3738736
266689,0,0.81774235,0.18225762
85904,0,0.7443079,0.2556921
284523,0,0.6348767,0.36512327
74328,1,0.3967818,0.6032182
305913,1,0.38443428,0.6155657
30017,0,0.5283437,0.47165635
57722,0,0.7614425,0.23855752
201829,1,0.35016942,0.6498306
316066,1,0.47444558,0.5255544
139022,1,0.42479908,0.5752009
52654,1,0.3707338,0.6292662
163932,1,0.4376213,0.5623787
306247,0,0.70357275,0.29642722
262459,0,0.664893,0.33510703
105841,0,0.64431405,0.35568592
188280,1,0.33486247,0.6651375
248153,0,0.8220634,0.17793661
205597,1,0.3335938,0.6664062
305304,0,0.5583073,0.44169274
11568,0,0.6160065,0.3839935
93664,0,0.6271546,0.37284544
42499,1,0.45824045,0.54175955
246360,0,0.6017462,0.39825377
194376,0,0.74736196,0.25263804
283531,0,0.5577534,0.44224662
239467,0,0.7881692,0.2118308
203746,0,0.7849684,0.21503164
3518,1,0.44421834,0.55578166
256155,0,0.52432334,0.47567666
83622,0,0.51031876,0.48968124
181055,0,0.8911656,0.1088344
157244,0,0.8410622,0.15893781
238698,1,0.35175246,0.64824754
315706,1,0.43468875,0.56531125
256806,1,0.361264,0.638736
220440,0,0.57958144,0.42041856
179218,1,0.45072818,0.5492718
218153,0,0.54285574,0.45714426
273627,1,0.48350203,0.51649797
67975,0,0.72708726,0.27291277
60056,0,0.58915246,0.41084754
125302,0,0.5305131,0.4694869
269799,0,0.5397376,0.4602624
105268,0,0.58892196,0.41107804
285503,0,0.6238669,0.37613305
75158,1,0.3578233,0.6421767
52595,0,0.55662847,0.44337156
197087,0,0.8705512,0.12944874
69443,0,0.591052,0.408948
158347,0,0.7910334,0.20896664
274854,0,0.65673125,0.34326878
176442,0,0.7778635,0.2221365
146633,0,0.5829878,0.4170122
96040,1,0.25635207,0.74364793
57838,1,0.42564535,0.57435465
227811,0,0.76739293,0.23260708
313507,0,0.51638675,0.48361322
232482,0,0.65417,0.34583002
173569,1,0.48739308,0.5126069
106324,0,0.5157849,0.48421508
215456,1,0.4280374,0.5719626
134012,1,0.38298887,0.61701113
165694,0,0.67258036,0.3274196
87062,0,0.578417,0.421583
107324,0,0.767665,0.23233496
76701,0,0.5446919,0.45530808
260756,0,0.73981607,0.26018396
311021,1,0.3407613,0.6592387
96944,1,0.41536093,0.5846391
304546,0,0.78637373,0.21362625
323253,1,0.40151322,0.5984868
259853,0,0.72531545,0.27468455
281503,0,0.5819893,0.41801074
172297,0,0.6514758,0.34852418
257130,1,0.42417353,0.57582647
264490,1,0.4130141,0.5869859
216554,1,0.35572153,0.64427847
55603,0,0.67021656,0.32978347
22440,1,0.3733306,0.6266694
127953,0,0.8230294,0.17697059
200533,0,0.6457325,0.3542675
237832,0,0.78039205,0.21960796
4225,0,0.7309929,0.26900712
236303,1,0.42571813,0.5742819
283771,0,0.8573455,0.1426545
147590,0,0.62828195,0.37171802
305358,0,0.6110784,0.3889216
283035,0,0.7825015,0.2174985
109891,0,0.6117387,0.38826132
246750,1,0.4712677,0.5287323
123251,0,0.79858094,0.20141906
153678,0,0.84315914,0.15684086
211956,1,0.4817782,0.5182218
127164,1,0.3505392,0.6494608
38670,1,0.40935993,0.59064007
141457,1,0.3763675,0.6236325
57913,1,0.2598588,0.7401412
116526,0,0.72023445,0.27976555
188385,0,0.77131176,0.22868823
214399,0,0.66394484,0.33605513
224140,0,0.7227473,0.2772527
54943,0,0.5463629,0.4536371
313820,0,0.7078726,0.29212737
70596,1,0.23064446,0.76935554
228909,1,0.39031833,0.60968167
134645,0,0.80842197,0.19157802
287191,0,0.90134597,0.09865402
296171,1,0.49124944,0.50875056
2910,0,0.62972337,0.37027663
62888,0,0.52858245,0.47141758
152077,1,0.37219268,0.6278073
238671,0,0.5607162,0.4392838
185513,0,0.7784647,0.22153531
161721,0,0.5333203,0.46667966
272027,0,0.8014038,0.19859618
79067,1,0.2940117,0.7059883
141837,0,0.814403,0.18559699
140031,1,0.4800079,0.5199921
271478,0,0.70472515,0.29527488
55181,0,0.65724766,0.3427523
61633,1,0.46497262,0.5350274
194236,0,0.5122935,0.48770648
302275,0,0.73038805,0.26961198
72870,0,0.76168793,0.23831208
285419,0,0.7029717,0.29702827
28877,1,0.4443264,0.5556736
97725,1,0.48863077,0.5113692
81288,1,0.3088374,0.6911626
133816,1,0.4349466,0.5650534
67865,0,0.68743765,0.31256235
157294,1,0.26607186,0.73392814
113910,0,0.8509928,0.14900722
23198,0,0.5099651,0.49003488
276613,0,0.6854695,0.31453046
87818,0,0.7092992,0.29070082
6429,0,0.56985915,0.43014082
318542,1,0.4844421,0.5155579
132317,0,0.66406167,0.3359383
28776,0,0.5489894,0.4510106
298874,0,0.6238948,0.3761052
226011,1,0.32491302,0.675087
150686,1,0.46048325,0.53951675
264544,0,0.5412018,0.45879823
22735,0,0.67519885,0.32480115
128507,0,0.7723801,0.22761987
